d,uh,u
0,0.0885417,0.0833333
0.125,0.0882161,0.083313
0.25,0.0878906,0.0830078
0.375,0.0849609,0.0816854
0.5,0.0820312,0.078125
0.625,0.070638,0.0706177
0.75,0.0592448,0.0569661
0.875,0.0296224,0.0344849
1,0,0
