d,uh,u
0,0.0841667,0.0833333
0.05,0.0841583,0.0833328
0.1,0.08415,0.083325
0.15,0.084075,0.0832911
0.2,0.084,0.0832
0.25,0.0837083,0.0830078
0.3,0.0834167,0.0826583
0.35,0.0826583,0.0820828
0.4,0.0819,0.0812
0.45,0.080325,0.0799161
0.5,0.07875,0.078125
0.55,0.0759083,0.0757078
0.6,0.0730667,0.0725333
0.65,0.0684083,0.0684578
0.7,0.06375,0.063325
0.75,0.056625,0.0569661
0.8,0.0495,0.0492
0.85,0.0391583,0.0398328
0.9,0.0288167,0.0286583
0.95,0.0144083,0.0154578
1,0,0
