d,uh,u
0.112,0.0833203,0.0833202
0.1125,0.0833201,0.08332
0.113,0.0833198,0.0833197
0.1135,0.0833196,0.0833195
0.114,0.0833193,0.0833193
0.1145,0.0833191,0.083319
0.115,0.0833188,0.0833188
0.1155,0.0833186,0.0833185
0.116,0.0833183,0.0833182
0.1165,0.0833181,0.083318
0.117,0.0833178,0.0833177
0.1175,0.0833175,0.0833174
0.118,0.0833173,0.0833172
0.1185,0.083317,0.0833169
0.119,0.0833167,0.0833166
0.1195,0.0833164,0.0833163
0.12,0.0833161,0.0833161
0.1205,0.0833158,0.0833158
0.121,0.0833156,0.0833155
0.1215,0.0833153,0.0833152
0.122,0.083315,0.0833149
0.1225,0.0833146,0.0833146
0.123,0.0833143,0.0833143
0.1235,0.083314,0.0833139
0.124,0.0833137,0.0833136
0.1245,0.0833134,0.0833133
0.125,0.0833131,0.083313
0.1255,0.0833127,0.0833127
0.126,0.0833124,0.0833123
0.1265,0.0833121,0.083312
0.127,0.0833117,0.0833117
0.1275,0.0833114,0.0833113
0.128,0.083311,0.083311
0.1285,0.0833107,0.0833106
0.129,0.0833103,0.0833103
0.1295,0.08331,0.0833099
0.13,0.0833096,0.0833095
0.1305,0.0833092,0.0833092
0.131,0.0833089,0.0833088
0.1315,0.0833085,0.0833084
0.132,0.0833081,0.083308
0.1325,0.0833077,0.0833076
0.133,0.0833073,0.0833073
0.1335,0.0833069,0.0833069
0.134,0.0833065,0.0833065
0.1345,0.0833061,0.0833061
0.135,0.0833057,0.0833057
0.1355,0.0833053,0.0833052
0.136,0.0833049,0.0833048
0.1365,0.0833045,0.0833044
0.137,0.0833041,0.083304
0.1375,0.0833036,0.0833035
0.138,0.0833032,0.0833031
0.1385,0.0833027,0.0833027
0.139,0.0833023,0.0833022
0.1395,0.0833019,0.0833018
0.14,0.0833014,0.0833013
0.1405,0.0833009,0.0833009
0.141,0.0833005,0.0833004
0.1415,0.0833,0.0832999
0.142,0.0832995,0.0832995
0.1425,0.0832991,0.083299
0.143,0.0832986,0.0832985
0.1435,0.0832981,0.083298
0.144,0.0832976,0.0832975
0.1445,0.0832971,0.083297
0.145,0.0832966,0.0832965
0.1455,0.0832961,0.083296
0.146,0.0832956,0.0832955
0.1465,0.083295,0.0832949
0.147,0.0832945,0.0832944
0.1475,0.083294,0.0832939
0.148,0.0832934,0.0832934
0.1485,0.0832929,0.0832928
0.149,0.0832923,0.0832923
0.1495,0.0832918,0.0832917
0.15,0.0832912,0.0832911
0.1505,0.0832907,0.0832906
0.151,0.0832901,0.08329
0.1515,0.0832895,0.0832894
0.152,0.0832889,0.0832889
0.1525,0.0832883,0.0832883
0.153,0.0832877,0.0832877
0.1535,0.0832871,0.0832871
0.154,0.0832865,0.0832865
0.1545,0.0832859,0.0832859
0.155,0.0832853,0.0832852
0.1555,0.0832847,0.0832846
0.156,0.0832841,0.083284
0.1565,0.0832834,0.0832833
0.157,0.0832828,0.0832827
0.1575,0.0832821,0.0832821
0.158,0.0832815,0.0832814
0.1585,0.0832808,0.0832807
0.159,0.0832802,0.0832801
0.1595,0.0832795,0.0832794
0.16,0.0832788,0.0832787
0.1605,0.0832781,0.083278
0.161,0.0832774,0.0832773
0.1615,0.0832767,0.0832766
0.162,0.083276,0.0832759
0.1625,0.0832753,0.0832752
0.163,0.0832746,0.0832745
0.1635,0.0832739,0.0832738
0.164,0.0832731,0.0832731
0.1645,0.0832724,0.0832723
0.165,0.0832716,0.0832716
0.1655,0.0832709,0.0832708
0.166,0.0832701,0.0832701
0.1665,0.0832694,0.0832693
0.167,0.0832686,0.0832685
0.1675,0.0832678,0.0832677
0.168,0.083267,0.083267
0.1685,0.0832662,0.0832662
0.169,0.0832654,0.0832654
0.1695,0.0832646,0.0832645
0.17,0.0832638,0.0832637
0.1705,0.083263,0.0832629
0.171,0.0832622,0.0832621
0.1715,0.0832613,0.0832612
0.172,0.0832605,0.0832604
0.1725,0.0832596,0.0832595
0.173,0.0832588,0.0832587
0.1735,0.0832579,0.0832578
0.174,0.083257,0.0832569
0.1745,0.0832561,0.0832561
0.175,0.0832553,0.0832552
0.1755,0.0832544,0.0832543
0.176,0.0832535,0.0832534
0.1765,0.0832525,0.0832525
0.177,0.0832516,0.0832515
0.1775,0.0832507,0.0832506
0.178,0.0832498,0.0832497
0.1785,0.0832488,0.0832487
0.179,0.0832479,0.0832478
0.1795,0.0832469,0.0832468
0.18,0.0832459,0.0832459
0.1805,0.083245,0.0832449
0.181,0.083244,0.0832439
0.1815,0.083243,0.0832429
0.182,0.083242,0.0832419
0.1825,0.083241,0.0832409
0.183,0.08324,0.0832399
0.1835,0.0832389,0.0832388
0.184,0.0832379,0.0832378
0.1845,0.0832368,0.0832368
0.185,0.0832358,0.0832357
0.1855,0.0832347,0.0832347
0.186,0.0832337,0.0832336
0.1865,0.0832326,0.0832325
0.187,0.0832315,0.0832314
0.1875,0.0832304,0.0832303
0.188,0.0832293,0.0832292
0.1885,0.0832282,0.0832281
0.189,0.0832271,0.083227
0.1895,0.0832259,0.0832259
0.19,0.0832248,0.0832247
0.1905,0.0832237,0.0832236
0.191,0.0832225,0.0832224
0.1915,0.0832213,0.0832213
0.192,0.0832202,0.0832201
0.1925,0.083219,0.0832189
0.193,0.0832178,0.0832177
0.1935,0.0832166,0.0832165
0.194,0.0832154,0.0832153
0.1945,0.0832141,0.0832141
0.195,0.0832129,0.0832128
0.1955,0.0832117,0.0832116
0.196,0.0832104,0.0832104
0.1965,0.0832092,0.0832091
0.197,0.0832079,0.0832078
0.1975,0.0832066,0.0832065
0.198,0.0832053,0.0832053
0.1985,0.083204,0.083204
0.199,0.0832027,0.0832026
0.1995,0.0832014,0.0832013
0.2,0.0832001,0.0832
0.2005,0.0831987,0.0831987
0.201,0.0831974,0.0831973
0.2015,0.083196,0.083196
0.202,0.0831947,0.0831946
0.2025,0.0831933,0.0831932
0.203,0.0831919,0.0831918
0.2035,0.0831905,0.0831904
0.204,0.0831891,0.083189
0.2045,0.0831877,0.0831876
0.205,0.0831862,0.0831862
0.2055,0.0831848,0.0831847
0.206,0.0831833,0.0831833
0.2065,0.0831819,0.0831818
0.207,0.0831804,0.0831803
0.2075,0.0831789,0.0831788
0.208,0.0831774,0.0831774
0.2085,0.0831759,0.0831758
0.209,0.0831744,0.0831743
0.2095,0.0831729,0.0831728
0.21,0.0831713,0.0831713
0.2105,0.0831698,0.0831697
0.211,0.0831682,0.0831682
0.2115,0.0831667,0.0831666
0.212,0.0831651,0.083165
0.2125,0.0831635,0.0831634
0.213,0.0831619,0.0831618
0.2135,0.0831603,0.0831602
0.214,0.0831586,0.0831586
0.2145,0.083157,0.0831569
0.215,0.0831554,0.0831553
0.2155,0.0831537,0.0831536
0.216,0.083152,0.0831519
0.2165,0.0831503,0.0831502
0.217,0.0831486,0.0831486
0.2175,0.0831469,0.0831468
0.218,0.0831452,0.0831451
0.2185,0.0831435,0.0831434
0.219,0.0831417,0.0831416
0.2195,0.08314,0.0831399
0.22,0.0831382,0.0831381
0.2205,0.0831364,0.0831363
0.221,0.0831346,0.0831345
0.2215,0.0831328,0.0831327
0.222,0.083131,0.0831309
0.2225,0.0831292,0.0831291
0.223,0.0831273,0.0831273
0.2235,0.0831255,0.0831254
0.224,0.0831236,0.0831235
0.2245,0.0831217,0.0831217
0.225,0.0831198,0.0831198
0.2255,0.0831179,0.0831179
0.226,0.083116,0.0831159
0.2265,0.0831141,0.083114
0.227,0.0831121,0.0831121
0.2275,0.0831102,0.0831101
0.228,0.0831082,0.0831081
0.2285,0.0831062,0.0831062
0.229,0.0831042,0.0831042
0.2295,0.0831022,0.0831022
0.23,0.0831002,0.0831001
0.2305,0.0830982,0.0830981
0.231,0.0830961,0.0830961
0.2315,0.0830941,0.083094
0.232,0.083092,0.0830919
0.2325,0.0830899,0.0830898
0.233,0.0830878,0.0830877
0.2335,0.0830857,0.0830856
0.234,0.0830836,0.0830835
0.2345,0.0830814,0.0830813
0.235,0.0830793,0.0830792
0.2355,0.0830771,0.083077
0.236,0.0830749,0.0830748
0.2365,0.0830727,0.0830726
0.237,0.0830705,0.0830704
0.2375,0.0830683,0.0830682
0.238,0.083066,0.083066
0.2385,0.0830638,0.0830637
0.239,0.0830615,0.0830614
0.2395,0.0830592,0.0830592
0.24,0.0830569,0.0830569
0.2405,0.0830546,0.0830545
0.241,0.0830523,0.0830522
0.2415,0.0830499,0.0830499
0.242,0.0830476,0.0830475
0.2425,0.0830452,0.0830452
0.243,0.0830428,0.0830428
0.2435,0.0830404,0.0830404
0.244,0.083038,0.083038
0.2445,0.0830356,0.0830355
0.245,0.0830332,0.0830331
0.2455,0.0830307,0.0830306
0.246,0.0830282,0.0830282
0.2465,0.0830257,0.0830257
0.247,0.0830232,0.0830232
0.2475,0.0830207,0.0830206
0.248,0.0830182,0.0830181
0.2485,0.0830156,0.0830156
0.249,0.0830131,0.083013
0.2495,0.0830105,0.0830104
0.25,0.0830079,0.0830078
0.2505,0.0830053,0.0830052
0.251,0.0830027,0.0830026
0.2515,0.083,0.0829999
0.252,0.0829973,0.0829973
0.2525,0.0829947,0.0829946
0.253,0.082992,0.0829919
0.2535,0.0829893,0.0829892
0.254,0.0829866,0.0829865
0.2545,0.0829838,0.0829837
0.255,0.0829811,0.082981
0.2555,0.0829783,0.0829782
0.256,0.0829755,0.0829754
0.2565,0.0829727,0.0829726
0.257,0.0829699,0.0829698
0.2575,0.082967,0.082967
0.258,0.0829642,0.0829641
0.2585,0.0829613,0.0829612
0.259,0.0829584,0.0829583
0.2595,0.0829555,0.0829554
0.26,0.0829526,0.0829525
0.2605,0.0829497,0.0829496
0.261,0.0829467,0.0829466
0.2615,0.0829437,0.0829437
0.262,0.0829407,0.0829407
0.2625,0.0829377,0.0829377
0.263,0.0829347,0.0829346
0.2635,0.0829317,0.0829316
0.264,0.0829286,0.0829285
0.2645,0.0829255,0.0829255
0.265,0.0829224,0.0829224
0.2655,0.0829193,0.0829193
0.266,0.0829162,0.0829161
0.2665,0.0829131,0.082913
0.267,0.0829099,0.0829098
0.2675,0.0829067,0.0829066
0.268,0.0829035,0.0829034
0.2685,0.0829003,0.0829002
0.269,0.0828971,0.082897
0.2695,0.0828938,0.0828937
0.27,0.0828905,0.0828905
0.2705,0.0828872,0.0828872
0.271,0.0828839,0.0828839
0.2715,0.0828806,0.0828805
0.272,0.0828773,0.0828772
0.2725,0.0828739,0.0828738
0.273,0.0828705,0.0828705
0.2735,0.0828671,0.0828671
0.274,0.0828637,0.0828636
0.2745,0.0828603,0.0828602
0.275,0.0828568,0.0828567
0.2755,0.0828533,0.0828533
0.276,0.0828498,0.0828498
0.2765,0.0828463,0.0828463
0.277,0.0828428,0.0828427
0.2775,0.0828392,0.0828392
0.278,0.0828357,0.0828356
0.2785,0.0828321,0.082832
0.279,0.0828285,0.0828284
0.2795,0.0828248,0.0828248
0.28,0.0828212,0.0828211
0.2805,0.0828175,0.0828175
0.281,0.0828138,0.0828138
0.2815,0.0828101,0.0828101
0.282,0.0828064,0.0828063
0.2825,0.0828026,0.0828026
0.283,0.0827989,0.0827988
0.2835,0.0827951,0.082795
0.284,0.0827913,0.0827912
0.2845,0.0827875,0.0827874
0.285,0.0827836,0.0827835
0.2855,0.0827797,0.0827797
0.286,0.0827759,0.0827758
0.2865,0.0827719,0.0827719
0.287,0.082768,0.0827679
0.2875,0.0827641,0.082764
0.288,0.0827601,0.08276
0.2885,0.0827561,0.082756
0.289,0.0827521,0.082752
0.2895,0.0827481,0.082748
0.29,0.082744,0.0827439
0.2905,0.0827399,0.0827399
0.291,0.0827358,0.0827358
0.2915,0.0827317,0.0827316
0.292,0.0827276,0.0827275
0.2925,0.0827234,0.0827233
0.293,0.0827192,0.0827192
0.2935,0.082715,0.082715
0.294,0.0827108,0.0827107
0.2945,0.0827066,0.0827065
0.295,0.0827023,0.0827022
0.2955,0.082698,0.0826979
0.296,0.0826937,0.0826936
0.2965,0.0826894,0.0826893
0.297,0.082685,0.0826849
0.2975,0.0826806,0.0826806
0.298,0.0826762,0.0826762
0.2985,0.0826718,0.0826717
0.299,0.0826674,0.0826673
0.2995,0.0826629,0.0826628
0.3,0.0826584,0.0826583
0.3005,0.0826539,0.0826538
0.301,0.0826494,0.0826493
0.3015,0.0826448,0.0826447
0.302,0.0826402,0.0826402
0.3025,0.0826356,0.0826356
0.303,0.082631,0.0826309
0.3035,0.0826263,0.0826263
0.304,0.0826217,0.0826216
0.3045,0.082617,0.0826169
0.305,0.0826123,0.0826122
0.3055,0.0826075,0.0826075
0.306,0.0826028,0.0826027
0.3065,0.082598,0.0825979
0.307,0.0825932,0.0825931
0.3075,0.0825883,0.0825883
0.308,0.0825835,0.0825834
0.3085,0.0825786,0.0825785
0.309,0.0825737,0.0825736
0.3095,0.0825687,0.0825687
0.31,0.0825638,0.0825637
0.3105,0.0825588,0.0825588
0.311,0.0825538,0.0825538
0.3115,0.0825488,0.0825487
0.312,0.0825438,0.0825437
0.3125,0.0825387,0.0825386
0.313,0.0825336,0.0825335
0.3135,0.0825284,0.0825284
0.314,0.0825233,0.0825232
0.3145,0.0825181,0.0825181
0.315,0.0825129,0.0825129
0.3155,0.0825077,0.0825076
0.316,0.0825025,0.0825024
0.3165,0.0824972,0.0824971
0.317,0.0824919,0.0824918
0.3175,0.0824866,0.0824865
0.318,0.0824812,0.0824812
0.3185,0.0824759,0.0824758
0.319,0.0824705,0.0824704
0.3195,0.082465,0.082465
0.32,0.0824596,0.0824595
0.3205,0.0824541,0.082454
0.321,0.0824486,0.0824485
0.3215,0.0824431,0.082443
0.322,0.0824375,0.0824375
0.3225,0.082432,0.0824319
0.323,0.0824264,0.0824263
0.3235,0.0824207,0.0824207
0.324,0.0824151,0.082415
0.3245,0.0824094,0.0824093
0.325,0.0824037,0.0824036
0.3255,0.0823979,0.0823979
0.326,0.0823922,0.0823921
0.3265,0.0823864,0.0823863
0.327,0.0823806,0.0823805
0.3275,0.0823747,0.0823747
0.328,0.0823689,0.0823688
0.3285,0.082363,0.0823629
0.329,0.0823571,0.082357
0.3295,0.0823511,0.082351
0.33,0.0823451,0.0823451
0.3305,0.0823391,0.0823391
0.331,0.0823331,0.082333
0.3315,0.082327,0.082327
0.332,0.082321,0.0823209
0.3325,0.0823148,0.0823148
0.333,0.0823087,0.0823086
0.3335,0.0823025,0.0823025
0.334,0.0822963,0.0822963
0.3345,0.0822901,0.08229
0.335,0.0822839,0.0822838
0.3355,0.0822776,0.0822775
0.336,0.0822713,0.0822712
0.3365,0.0822649,0.0822649
0.337,0.0822586,0.0822585
0.3375,0.0822522,0.0822521
0.338,0.0822458,0.0822457
0.3385,0.0822393,0.0822392
0.339,0.0822328,0.0822328
0.3395,0.0822263,0.0822263
0.34,0.0822198,0.0822197
0.3405,0.0822132,0.0822132
0.341,0.0822066,0.0822066
0.3415,0.0822,0.0821999
0.342,0.0821934,0.0821933
0.3425,0.0821867,0.0821866
0.343,0.08218,0.0821799
0.3435,0.0821732,0.0821732
0.344,0.0821665,0.0821664
0.3445,0.0821596,0.0821596
0.345,0.0821528,0.0821528
0.3455,0.082146,0.0821459
0.346,0.0821391,0.082139
0.3465,0.0821321,0.0821321
0.347,0.0821252,0.0821251
0.3475,0.0821182,0.0821182
0.348,0.0821112,0.0821112
0.3485,0.0821042,0.0821041
0.349,0.0820971,0.082097
0.3495,0.08209,0.0820899
0.35,0.0820829,0.0820828
0.3505,0.0820757,0.0820757
0.351,0.0820685,0.0820685
0.3515,0.0820613,0.0820612
0.352,0.0820541,0.082054
0.3525,0.0820468,0.0820467
0.353,0.0820395,0.0820394
0.3535,0.0820321,0.082032
0.354,0.0820247,0.0820247
0.3545,0.0820173,0.0820172
0.355,0.0820099,0.0820098
0.3555,0.0820024,0.0820023
0.356,0.0819949,0.0819948
0.3565,0.0819874,0.0819873
0.357,0.0819798,0.0819797
0.3575,0.0819722,0.0819721
0.358,0.0819646,0.0819645
0.3585,0.0819569,0.0819568
0.359,0.0819492,0.0819491
0.3595,0.0819415,0.0819414
0.36,0.0819337,0.0819337
0.3605,0.0819259,0.0819259
0.361,0.0819181,0.081918
0.3615,0.0819102,0.0819102
0.362,0.0819024,0.0819023
0.3625,0.0818944,0.0818944
0.363,0.0818865,0.0818864
0.3635,0.0818785,0.0818784
0.364,0.0818705,0.0818704
0.3645,0.0818624,0.0818623
0.365,0.0818543,0.0818543
0.3655,0.0818462,0.0818461
0.366,0.0818381,0.081838
0.3665,0.0818298,0.0818298
0.367,0.0818216,0.0818216
0.3675,0.0818134,0.0818133
0.368,0.0818051,0.081805
0.3685,0.0817968,0.0817967
0.369,0.0817884,0.0817883
0.3695,0.08178,0.08178
0.37,0.0817716,0.0817715
0.3705,0.0817631,0.0817631
0.371,0.0817547,0.0817546
0.3715,0.0817461,0.0817461
0.372,0.0817376,0.0817375
0.3725,0.0817289,0.0817289
0.373,0.0817203,0.0817203
0.3735,0.0817116,0.0817116
0.374,0.081703,0.0817029
0.3745,0.0816942,0.0816942
0.375,0.0816855,0.0816854
0.3755,0.0816766,0.0816766
0.376,0.0816678,0.0816677
0.3765,0.0816589,0.0816589
0.377,0.08165,0.0816499
0.3775,0.0816411,0.081641
0.378,0.0816321,0.081632
0.3785,0.081623,0.081623
0.379,0.081614,0.0816139
0.3795,0.0816049,0.0816048
0.38,0.0815958,0.0815957
0.3805,0.0815866,0.0815866
0.381,0.0815774,0.0815774
0.3815,0.0815682,0.0815681
0.382,0.0815589,0.0815588
0.3825,0.0815496,0.0815495
0.383,0.0815403,0.0815402
0.3835,0.0815309,0.0815308
0.384,0.0815215,0.0815214
0.3845,0.081512,0.0815119
0.385,0.0815025,0.0815024
0.3855,0.081493,0.0814929
0.386,0.0814834,0.0814833
0.3865,0.0814738,0.0814737
0.387,0.0814642,0.0814641
0.3875,0.0814545,0.0814544
0.388,0.0814448,0.0814447
0.3885,0.081435,0.081435
0.389,0.0814252,0.0814252
0.3895,0.0814154,0.0814153
0.39,0.0814055,0.0814055
0.3905,0.0813956,0.0813956
0.391,0.0813857,0.0813856
0.3915,0.0813757,0.0813756
0.392,0.0813657,0.0813656
0.3925,0.0813556,0.0813556
0.393,0.0813455,0.0813455
0.3935,0.0813354,0.0813353
0.394,0.0813252,0.0813251
0.3945,0.081315,0.0813149
0.395,0.0813048,0.0813047
0.3955,0.0812944,0.0812944
0.396,0.0812841,0.0812841
0.3965,0.0812737,0.0812737
0.397,0.0812634,0.0812633
0.3975,0.0812529,0.0812528
0.398,0.0812424,0.0812423
0.3985,0.0812319,0.0812318
0.399,0.0812213,0.0812213
0.3995,0.0812107,0.0812106
0.4,0.0812001,0.0812
0.4005,0.0811894,0.0811893
0.401,0.0811787,0.0811786
0.4015,0.0811679,0.0811678
0.402,0.0811571,0.081157
0.4025,0.0811462,0.0811462
0.403,0.0811353,0.0811353
0.4035,0.0811244,0.0811243
0.404,0.0811134,0.0811134
0.4045,0.0811024,0.0811024
0.405,0.0810914,0.0810913
0.4055,0.0810803,0.0810802
0.406,0.0810692,0.0810691
0.4065,0.081058,0.0810579
0.407,0.0810468,0.0810467
0.4075,0.0810355,0.0810354
0.408,0.0810242,0.0810241
0.4085,0.0810129,0.0810128
0.409,0.0810015,0.0810014
0.4095,0.08099,0.08099
0.41,0.0809786,0.0809785
0.4105,0.0809671,0.080967
0.411,0.0809555,0.0809555
0.4115,0.0809439,0.0809439
0.412,0.0809323,0.0809322
0.4125,0.0809206,0.0809206
0.413,0.0809089,0.0809089
0.4135,0.0808971,0.0808971
0.414,0.0808854,0.0808853
0.4145,0.0808735,0.0808734
0.415,0.0808616,0.0808615
0.4155,0.0808497,0.0808496
0.416,0.0808377,0.0808376
0.4165,0.0808257,0.0808256
0.417,0.0808136,0.0808136
0.4175,0.0808015,0.0808014
0.418,0.0807894,0.0807893
0.4185,0.0807771,0.0807771
0.419,0.0807649,0.0807649
0.4195,0.0807526,0.0807526
0.42,0.0807403,0.0807403
0.4205,0.0807279,0.0807279
0.421,0.0807155,0.0807155
0.4215,0.0807031,0.080703
0.422,0.0806906,0.0806905
0.4225,0.080678,0.080678
0.423,0.0806654,0.0806654
0.4235,0.0806528,0.0806527
0.424,0.0806401,0.08064
0.4245,0.0806274,0.0806273
0.425,0.0806146,0.0806146
0.4255,0.0806018,0.0806017
0.426,0.0805889,0.0805889
0.4265,0.080576,0.080576
0.427,0.0805631,0.080563
0.4275,0.0805501,0.08055
0.428,0.080537,0.080537
0.4285,0.0805239,0.0805239
