d,uh,u
0,0.0833333,0.0833333
0.05,0.0833326,0.0833328
0.1,0.0833264,0.083325
0.15,0.0832906,0.0832911
0.2,0.083201,0.0832
0.25,0.0830074,0.0830078
0.3,0.0826595,0.0826583
0.35,0.0820824,0.0820828
0.4,0.0812011,0.0812
0.45,0.0799157,0.0799161
0.5,0.0781261,0.078125
0.55,0.0757074,0.0757078
0.6,0.0725344,0.0725333
0.65,0.0684574,0.0684578
0.7,0.0633261,0.063325
0.75,0.0569657,0.0569661
0.8,0.049201,0.0492
0.85,0.0398323,0.0398328
0.9,0.0286597,0.0286583
0.95,0.0154576,0.0154578
1,0,0
