d,uh,u
0,1.5,1.5
0.125,1.45312,1.47656
0.25,1.40625,1.40625
0.375,1.26562,1.28906
0.5,1.125,1.125
0.625,0.890625,0.914062
0.75,0.65625,0.65625
0.875,0.328125,0.351562
1,0,0
